season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,inferred_fan_val,rule_type,harmonized_fan_percent
29,1,Charles Oakley,Athlete,Eliminated Week 2,12.0,3,14.0,0.0461538461538461,2,False,4.0,Rank_Save,0.07574593043223633
29,1,Chrishell Stause,Actor/Actress,Eliminated Week 8,13.0,3,13.0,0.05,8,False,8.0,Rank_Save,0.06779450675761758
29,1,Jesse Metcalfe,Actor/Actress,Eliminated Week 5,18.0,3,6.0,0.0692307692307692,5,False,14.0,Rank_Save,0.06198811321468384
29,1,Johnny Weir,Athlete,Eliminated Week 10,18.0,3,6.0,0.0692307692307692,10,False,6.0,Rank_Save,0.07098796119156943
29,1,Justina Machado,Actor/Actress,4th Place,21.0,3,1.0,0.0807692307692307,12,False,12.0,Rank_Save,0.06353600500051658
29,1,Kaitlyn Bristowe,TV Personality,1st Place,20.0,3,3.0,0.0769230769230769,12,False,13.0,Rank_Save,0.06272749823673147
29,1,Monica Aldama,TV Personality,Eliminated Week 7,19.0,3,5.0,0.073076923076923,7,False,1.0,Rank_Save,0.09455595891353688
29,1,Nelly,Singer/Rapper,3rd Place,16.0,3,12.0,0.0615384615384615,12,False,3.0,Rank_Save,0.07931393599731043
29,1,Nev Schulman,Producer,2nd Place,20.0,3,3.0,0.0769230769230769,12,False,7.0,Rank_Save,0.06925852160813087
29,1,Skai Jackson,Actor/Actress,Eliminated Week 10,21.0,3,1.0,0.0807692307692307,10,False,2.0,Rank_Save,0.08462995383325078
29,1,Veron Davis,Athlete,Eliminated Week 6,17.0,3,11.0,0.0653846153846153,6,False,5.0,Rank_Save,0.07308928317895994
29,2,AJ McLean,Singer/Rapper,Eliminated Week 9,19.0,3,5.0,0.0695970695970696,9,False,3.0,Rank_Save,0.07931393599731043
29,2,Anne Heche,Actor/Actress,Eliminated Week 4,18.0,3,6.0,0.0659340659340659,4,False,11.0,Rank_Save,0.06442672770017503
29,2,Carole Baskin,TV Personality,Eliminated Week 3,16.0,3,12.0,0.0586080586080586,3,False,1.0,Rank_Save,0.09455595891353688
29,2,Charles Oakley,Athlete,Eliminated Week 2,15.0,3,14.0,0.0549450549450549,2,True,12.0,Rank_Save,0.06353600500051658
29,2,Chrishell Stause,Actor/Actress,Eliminated Week 8,18.0,3,6.0,0.0659340659340659,8,False,13.0,Rank_Save,0.06272749823673147
29,2,Jesse Metcalfe,Actor/Actress,Eliminated Week 5,20.0,3,4.0,0.0732600732600732,5,False,14.0,Rank_Save,0.06198811321468384
29,2,Johnny Weir,Athlete,Eliminated Week 10,18.0,3,6.0,0.0659340659340659,10,False,9.0,Rank_Save,0.0665288630739576
29,2,Justina Machado,Actor/Actress,4th Place,21.0,3,2.0,0.0769230769230769,12,False,8.0,Rank_Save,0.06779450675761758
29,2,Kaitlyn Bristowe,TV Personality,1st Place,22.0,3,1.0,0.0805860805860805,12,False,5.0,Rank_Save,0.07308928317895994
29,2,Monica Aldama,TV Personality,Eliminated Week 7,16.0,3,12.0,0.0586080586080586,7,False,6.0,Rank_Save,0.07098796119156943
29,2,Nelly,Singer/Rapper,3rd Place,18.0,3,6.0,0.0659340659340659,12,False,4.0,Rank_Save,0.07574593043223633
29,2,Nev Schulman,Producer,2nd Place,21.0,3,2.0,0.0769230769230769,12,False,7.0,Rank_Save,0.06925852160813087
29,2,Skai Jackson,Actor/Actress,Eliminated Week 10,15.0,3,14.0,0.0549450549450549,10,False,2.0,Rank_Save,0.08462995383325078
29,2,Veron Davis,Athlete,Eliminated Week 6,18.0,3,6.0,0.0659340659340659,6,False,10.0,Rank_Save,0.06541674086132329
29,3,AJ McLean,Singer/Rapper,Eliminated Week 9,21.0,3,7.0,0.0747330960854092,9,False,7.0,Rank_Save,0.07383544130286926
29,3,Anne Heche,Actor/Actress,Eliminated Week 4,15.0,3,13.0,0.0533807829181494,4,False,9.0,Rank_Save,0.07092539445524546
29,3,Carole Baskin,TV Personality,Eliminated Week 3,12.0,3,14.0,0.0427046263345195,3,True,8.0,Rank_Save,0.07227467765889174
29,3,Chrishell Stause,Actor/Actress,Eliminated Week 8,22.0,3,4.0,0.0782918149466192,8,False,2.0,Rank_Save,0.09022268803361139
29,3,Jesse Metcalfe,Actor/Actress,Eliminated Week 5,20.0,3,9.0,0.0711743772241993,5,False,3.0,Rank_Save,0.08455536343908092
29,3,Johnny Weir,Athlete,Eliminated Week 10,24.0,3,1.0,0.0854092526690391,10,False,6.0,Rank_Save,0.07567917015940388
29,3,Justina Machado,Actor/Actress,4th Place,19.0,3,10.0,0.0676156583629893,12,False,13.0,Rank_Save,0.06687281805319806
29,3,Kaitlyn Bristowe,TV Personality,1st Place,23.0,3,3.0,0.0818505338078291,12,False,11.0,Rank_Save,0.06868434036691526
29,3,Monica Aldama,TV Personality,Eliminated Week 7,21.0,3,7.0,0.0747330960854092,7,False,1.0,Rank_Save,0.1008046489022564
29,3,Nelly,Singer/Rapper,3rd Place,18.0,3,11.0,0.0640569395017793,12,False,10.0,Rank_Save,0.06973977812319056
29,3,Nev Schulman,Producer,2nd Place,24.0,3,1.0,0.0854092526690391,12,False,4.0,Rank_Save,0.08075156775659537
29,3,Skai Jackson,Actor/Actress,Eliminated Week 10,18.0,3,11.0,0.0640569395017793,10,False,5.0,Rank_Save,0.07791935710905118
29,3,Veron Davis,Athlete,Eliminated Week 6,22.0,3,4.0,0.0782918149466192,6,False,12.0,Rank_Save,0.06773475463969054
29,4,AJ McLean,Singer/Rapper,Eliminated Week 9,24.0,3,3.0,0.0797342192691029,9,False,12.0,Rank_Save,0.07258898459947781
29,4,Anne Heche,Actor/Actress,Eliminated Week 4,21.0,3,10.0,0.0697674418604651,4,True,7.0,Rank_Save,0.07912687866280445
29,4,Chrishell Stause,Actor/Actress,Eliminated Week 8,22.0,3,8.0,0.0730897009966777,8,False,9.0,Rank_Save,0.07600828250150464
29,4,Jesse Metcalfe,Actor/Actress,Eliminated Week 5,21.0,3,10.0,0.0697674418604651,5,False,5.0,Rank_Save,0.08350346942684324
29,4,Johnny Weir,Athlete,Eliminated Week 10,24.0,3,3.0,0.0797342192691029,10,False,1.0,Rank_Save,0.10802884199766383
29,4,Justina Machado,Actor/Actress,4th Place,24.0,3,3.0,0.0797342192691029,12,False,6.0,Rank_Save,0.08110273885871902
29,4,Kaitlyn Bristowe,TV Personality,1st Place,25.0,3,2.0,0.0830564784053156,12,False,8.0,Rank_Save,0.07745426245981134
29,4,Monica Aldama,TV Personality,Eliminated Week 7,24.0,3,3.0,0.0797342192691029,7,False,4.0,Rank_Save,0.0865386512352172
29,4,Nelly,Singer/Rapper,3rd Place,21.0,3,10.0,0.0697674418604651,12,False,11.0,Rank_Save,0.07360662265096353
29,4,Nev Schulman,Producer,2nd Place,24.0,3,3.0,0.0797342192691029,12,False,10.0,Rank_Save,0.07473769864649216
29,4,Skai Jackson,Actor/Actress,Eliminated Week 10,28.0,3,1.0,0.0930232558139534,10,False,3.0,Rank_Save,0.09061504698927679
29,4,Veron Davis,Athlete,Eliminated Week 6,22.0,3,8.0,0.0730897009966777,6,False,2.0,Rank_Save,0.0966885219712258
29,5,AJ McLean,Singer/Rapper,Eliminated Week 9,24.0,3,5.0,0.0836236933797909,9,False,1.0,Rank_Save,0.11648432054800353
29,5,Chrishell Stause,Actor/Actress,Eliminated Week 8,19.0,3,11.0,0.0662020905923344,8,False,3.0,Rank_Save,0.09770753795731311
29,5,Jesse Metcalfe,Actor/Actress,Eliminated Week 5,19.0,3,11.0,0.0662020905923344,5,True,7.0,Rank_Save,0.0853201841997012
29,5,Johnny Weir,Athlete,Eliminated Week 10,29.0,3,1.0,0.1010452961672473,10,False,4.0,Rank_Save,0.0933120804024995
29,5,Justina Machado,Actor/Actress,4th Place,24.0,3,5.0,0.0836236933797909,12,False,9.0,Rank_Save,0.08195749375338061
29,5,Kaitlyn Bristowe,TV Personality,1st Place,27.0,3,2.0,0.0940766550522648,12,False,10.0,Rank_Save,0.08058746058155791
29,5,Monica Aldama,TV Personality,Eliminated Week 7,26.0,3,3.0,0.0905923344947735,7,False,5.0,Rank_Save,0.09003933319767667
29,5,Nelly,Singer/Rapper,3rd Place,24.0,3,5.0,0.0836236933797909,12,False,6.0,Rank_Save,0.08745069609044173
29,5,Nev Schulman,Producer,2nd Place,26.0,3,3.0,0.0905923344947735,12,False,2.0,Rank_Save,0.10425638726047352
29,5,Skai Jackson,Actor/Actress,Eliminated Week 10,24.0,3,5.0,0.0836236933797909,10,False,11.0,Rank_Save,0.07936785462826852
29,5,Veron Davis,Athlete,Eliminated Week 6,21.0,3,10.0,0.073170731707317,6,False,8.0,Rank_Save,0.08351665138068377
29,6,AJ McLean,Singer/Rapper,Eliminated Week 9,27.0,3,1.0,0.1007462686567164,9,False,9.0,Rank_Save,0.08902306329993281
29,6,Chrishell Stause,Actor/Actress,Eliminated Week 8,24.0,3,7.0,0.0895522388059701,8,False,4.0,Rank_Save,0.1013565308050612
29,6,Johnny Weir,Athlete,Eliminated Week 10,22.0,3,9.0,0.0820895522388059,10,False,1.0,Rank_Save,0.1265264537346452
29,6,Justina Machado,Actor/Actress,4th Place,27.0,3,1.0,0.1007462686567164,12,False,2.0,Rank_Save,0.11324434822811562
29,6,Kaitlyn Bristowe,TV Personality,1st Place,27.0,3,1.0,0.1007462686567164,12,False,10.0,Rank_Save,0.08753491933416949
29,6,Monica Aldama,TV Personality,Eliminated Week 7,27.0,3,1.0,0.1007462686567164,7,False,6.0,Rank_Save,0.09498983554949737
29,6,Nelly,Singer/Rapper,3rd Place,24.0,3,7.0,0.0895522388059701,12,False,3.0,Rank_Save,0.10613092150704873
29,6,Nev Schulman,Producer,2nd Place,26.0,3,5.0,0.0970149253731343,12,False,7.0,Rank_Save,0.09267565186445964
29,6,Skai Jackson,Actor/Actress,Eliminated Week 10,18.0,3,11.0,0.0671641791044776,10,False,8.0,Rank_Save,0.09071663617281313
29,6,Veron Davis,Athlete,Eliminated Week 6,21.0,3,10.0,0.0783582089552238,6,True,5.0,Rank_Save,0.09780163950425684
29,7,AJ McLean,Singer/Rapper,Eliminated Week 9,26.0,3,5.0,0.1,9,False,5.0,Rank_Save,0.10718398059999236
29,7,Chrishell Stause,Actor/Actress,Eliminated Week 8,26.0,3,5.0,0.1,8,False,6.0,Rank_Save,0.10410243368456663
29,7,Johnny Weir,Athlete,Eliminated Week 10,27.0,3,2.0,0.1038461538461538,10,False,1.0,Rank_Save,0.13866443375818632
29,7,Justina Machado,Actor/Actress,4th Place,26.0,3,5.0,0.1,12,False,4.0,Rank_Save,0.11107990097670457
29,7,Kaitlyn Bristowe,TV Personality,1st Place,24.0,3,9.0,0.0923076923076923,12,False,2.0,Rank_Save,0.12410814465960783
29,7,Monica Aldama,TV Personality,Eliminated Week 7,22.0,3,10.0,0.0846153846153846,7,True,3.0,Rank_Save,0.11631231019778253
29,7,Nelly,Singer/Rapper,3rd Place,27.0,3,2.0,0.1038461538461538,12,False,7.0,Rank_Save,0.10156624492066452
29,7,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.1153846153846153,12,False,8.0,Rank_Save,0.09941929625034718
29,7,Skai Jackson,Actor/Actress,Eliminated Week 10,27.0,3,2.0,0.1038461538461538,10,False,9.0,Rank_Save,0.09756325495214811
29,8,AJ McLean,Singer/Rapper,Eliminated Week 9,27.0,3,5.0,0.1216218407600734,9,False,1.0,Rank_Save,0.15365557145042183
29,8,Chrishell Stause,Actor/Actress,Eliminated Week 8,27.0,3,5.0,0.1216218407600734,8,True,8.0,Rank_Save,0.11016760653410167
29,8,Johnny Weir,Athlete,Eliminated Week 10,30.0,3,1.0,0.1351353786223038,10,False,7.0,Rank_Save,0.11254666377229458
29,8,Justina Machado,Actor/Actress,4th Place,28.9998,3,3.0,0.1306299650990362,12,False,4.0,Rank_Save,0.12308884981275285
29,8,Kaitlyn Bristowe,TV Personality,1st Place,28.0,3,4.0,0.1261263533808169,12,False,6.0,Rank_Save,0.1153570422036024
29,8,Nelly,Singer/Rapper,3rd Place,24.0,3,8.0,0.108108302897843,12,False,2.0,Rank_Save,0.1375255887358919
29,8,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.1351353786223038,12,False,3.0,Rank_Save,0.12888693954013922
29,8,Skai Jackson,Actor/Actress,Eliminated Week 10,26.9998,3,7.0,0.1216209398575493,10,False,5.0,Rank_Save,0.11877173795079556
29,9,AJ McLean,Singer/Rapper,Eliminated Week 9,24.9998,3,6.0,0.1295331794121426,9,True,5.0,Rank_Save,0.13347652751568131
29,9,Johnny Weir,Athlete,Eliminated Week 10,30.0,3,1.0,0.1554410588230417,10,False,6.0,Rank_Save,0.1296390680432374
29,9,Justina Machado,Actor/Actress,4th Place,25.9998,3,5.0,0.1347145480395773,12,False,3.0,Rank_Save,0.14484406331637853
29,9,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.1554410588230417,12,False,7.0,Rank_Save,0.12648074468712606
29,9,Nelly,Singer/Rapper,3rd Place,24.0,3,7.0,0.1243528470584334,12,False,1.0,Rank_Save,0.17267922878367373
29,9,Nev Schulman,Producer,2nd Place,28.9998,3,3.0,0.1502586539218815,12,False,2.0,Rank_Save,0.15455223898989515
29,9,Skai Jackson,Actor/Actress,Eliminated Week 10,28.9998,3,3.0,0.1502586539218815,10,False,4.0,Rank_Save,0.13832812866400787
29,10,Johnny Weir,Athlete,Eliminated Week 10,28.5,3,4.0,0.1637931034482758,10,True,2.0,Rank_Save,0.1769305462356845
29,10,Justina Machado,Actor/Actress,4th Place,29.0,3,3.0,0.1666666666666666,12,False,5.0,Rank_Save,0.15280318860043124
29,10,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.1724137931034483,12,False,3.0,Rank_Save,0.16581668055445303
29,10,Nelly,Singer/Rapper,3rd Place,28.0,3,6.0,0.160919540229885,12,False,6.0,Rank_Save,0.14841008627429028
29,10,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.1724137931034483,12,False,1.0,Rank_Save,0.19768222364122254
29,10,Skai Jackson,Actor/Actress,Eliminated Week 10,28.5,3,4.0,0.1637931034482758,10,True,4.0,Rank_Save,0.15835727469391844
29,11,Justina Machado,Actor/Actress,4th Place,30.0,3,1.0,0.2531645569620253,12,False,3.0,Rank_Save,0.23729225898606676
29,11,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.2531645569620253,12,False,1.0,Rank_Save,0.28289350174158223
29,11,Nelly,Singer/Rapper,3rd Place,28.5,3,4.0,0.240506329113924,12,False,2.0,Rank_Save,0.2531967764613221
29,11,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.2531645569620253,12,False,4.0,Rank_Save,0.22661746281102885
30,1,Amanda Kloots,TV Personality,4th Place,28.0,4,2.0,0.0765027322404371,11,False,15.0,Rank_Save,0.05776609742628561
30,1,Brian Austin Green,Actor/Actress,Eliminated Week 4,24.0,4,9.0,0.0655737704918032,4,False,1.0,Rank_Save,0.08909383017870166
30,1,Christine Chiu,TV Personality,Eliminated Week 3,25.0,4,7.0,0.0683060109289617,3,False,6.0,Rank_Save,0.06688726370928386
30,1,Cody Rigsby,Fitness Instructor,3rd Place,24.0,4,9.0,0.0655737704918032,11,False,9.0,Rank_Save,0.06268575028796736
30,1,Iman Shumpert,Athlete,1st Place,21.0,4,14.0,0.0573770491803278,11,False,13.0,Rank_Save,0.059103975462281286
30,1,Jimmie Allen,Singer/Rapper,Eliminated Week 8,22.0,4,13.0,0.0601092896174863,8,False,11.0,Rank_Save,0.060705047070989955
30,1,JoJo Siwa,Social Media Personality,2nd Place,29.0,4,1.0,0.0792349726775956,11,False,5.0,Rank_Save,0.06886720052602677
30,1,Kenya Moore,TV Personality,Eliminated Week 6,26.0,4,5.0,0.0710382513661202,6,False,14.0,Rank_Save,0.058407301827452796
30,1,Martin Kove,Actor/Actress,Eliminated Week 2,13.0,4,15.0,0.0355191256830601,2,False,3.0,Rank_Save,0.07473227944322762
30,1,Matt James,Athlete,Eliminated Week 4,24.0,4,9.0,0.0655737704918032,4,False,10.0,Rank_Save,0.06163787103541802
30,1,Melanie C,Singer/Rapper,Eliminated Week 5,27.0,4,4.0,0.0737704918032786,5,False,8.0,Rank_Save,0.06387828267529008
30,1,Melora Hardin,Actor/Actress,Eliminated Week 9,26.0,4,5.0,0.0710382513661202,9,False,2.0,Rank_Save,0.07974121167493717
30,1,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,24.0,4,9.0,0.0655737704918032,7,False,4.0,Rank_Save,0.07137038363524312
30,1,Olivia Jade,Social Media Personality,Eliminated Week 8,25.0,4,7.0,0.0683060109289617,8,False,12.0,Rank_Save,0.059865777945579776
30,1,Suni Lee,Athlete,Eliminated Week 9,28.0,4,2.0,0.0765027322404371,9,False,7.0,Rank_Save,0.06525772710131507
30,2,Amanda Kloots,TV Personality,4th Place,32.0,4,1.0,0.0831168831168831,11,False,15.0,Rank_Save,0.05776609742628559
30,2,Brian Austin Green,Actor/Actress,Eliminated Week 4,23.0,4,13.0,0.0597402597402597,4,False,13.0,Rank_Save,0.059103975462281265
30,2,Christine Chiu,TV Personality,Eliminated Week 3,24.0,4,10.0,0.0623376623376623,3,False,4.0,Rank_Save,0.07137038363524309
30,2,Cody Rigsby,Fitness Instructor,3rd Place,24.0,4,10.0,0.0623376623376623,11,False,5.0,Rank_Save,0.06886720052602675
30,2,Iman Shumpert,Athlete,1st Place,25.0,4,9.0,0.0649350649350649,11,False,12.0,Rank_Save,0.059865777945579755
30,2,Jimmie Allen,Singer/Rapper,Eliminated Week 8,27.0,4,5.0,0.0701298701298701,8,False,8.0,Rank_Save,0.06387828267529005
30,2,JoJo Siwa,Social Media Personality,2nd Place,31.0,4,2.0,0.0805194805194805,11,False,6.0,Rank_Save,0.06688726370928384
30,2,Kenya Moore,TV Personality,Eliminated Week 6,24.0,4,10.0,0.0623376623376623,6,False,3.0,Rank_Save,0.07473227944322759
30,2,Martin Kove,Actor/Actress,Eliminated Week 2,15.0,4,15.0,0.0389610389610389,2,True,10.0,Rank_Save,0.061637871035418
30,2,Matt James,Athlete,Eliminated Week 4,22.0,4,14.0,0.0571428571428571,4,False,11.0,Rank_Save,0.060705047070989934
30,2,Melanie C,Singer/Rapper,Eliminated Week 5,30.0,4,3.0,0.0779220779220779,5,False,7.0,Rank_Save,0.06525772710131506
30,2,Melora Hardin,Actor/Actress,Eliminated Week 9,27.0,4,5.0,0.0701298701298701,9,False,9.0,Rank_Save,0.06268575028796733
30,2,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,26.0,4,8.0,0.0675324675324675,7,False,1.0,Rank_Save,0.08909383017870164
30,2,Olivia Jade,Social Media Personality,Eliminated Week 8,27.0,4,5.0,0.0701298701298701,8,False,2.0,Rank_Save,0.07974121167493715
30,2,Suni Lee,Athlete,Eliminated Week 9,28.0,4,4.0,0.0727272727272727,9,False,14.0,Rank_Save,0.058407301827452775
30,3,Amanda Kloots,TV Personality,4th Place,24.0,3,1.0,0.0805369127516778,11,False,13.0,Rank_Save,0.06272749823673147
30,3,Brian Austin Green,Actor/Actress,Eliminated Week 4,19.0,3,12.0,0.0637583892617449,4,False,1.0,Rank_Save,0.09455595891353688
30,3,Christine Chiu,TV Personality,Eliminated Week 3,21.0,3,7.0,0.0704697986577181,3,True,12.0,Rank_Save,0.06353600500051658
30,3,Cody Rigsby,Fitness Instructor,3rd Place,18.0,3,14.0,0.0604026845637583,11,False,14.0,Rank_Save,0.06198811321468384
30,3,Iman Shumpert,Athlete,1st Place,19.0,3,12.0,0.0637583892617449,11,False,3.0,Rank_Save,0.07931393599731043
30,3,Jimmie Allen,Singer/Rapper,Eliminated Week 8,20.0,3,10.0,0.0671140939597315,8,False,4.0,Rank_Save,0.07574593043223633
30,3,JoJo Siwa,Social Media Personality,2nd Place,24.0,3,1.0,0.0805369127516778,11,False,6.0,Rank_Save,0.07098796119156943
30,3,Kenya Moore,TV Personality,Eliminated Week 6,21.0,3,7.0,0.0704697986577181,6,False,2.0,Rank_Save,0.08462995383325078
30,3,Matt James,Athlete,Eliminated Week 4,20.0,3,10.0,0.0671140939597315,4,False,5.0,Rank_Save,0.07308928317895994
30,3,Melanie C,Singer/Rapper,Eliminated Week 5,22.0,3,5.0,0.0738255033557047,5,False,11.0,Rank_Save,0.06442672770017503
30,3,Melora Hardin,Actor/Actress,Eliminated Week 9,23.0,3,4.0,0.0771812080536912,9,False,9.0,Rank_Save,0.0665288630739576
30,3,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,22.0,3,5.0,0.0738255033557047,7,False,10.0,Rank_Save,0.06541674086132329
30,3,Olivia Jade,Social Media Personality,Eliminated Week 8,24.0,3,1.0,0.0805369127516778,8,False,8.0,Rank_Save,0.06779450675761758
30,3,Suni Lee,Athlete,Eliminated Week 9,21.0,3,7.0,0.0704697986577181,9,False,7.0,Rank_Save,0.06925852160813087
30,4,Amanda Kloots,TV Personality,4th Place,34.0,4,4.0,0.0815347721822542,11,False,11.0,Rank_Save,0.06868434036691526
30,4,Brian Austin Green,Actor/Actress,Eliminated Week 4,26.0,4,13.0,0.0623501199040767,4,True,3.0,Rank_Save,0.08455536343908092
30,4,Cody Rigsby,Fitness Instructor,3rd Place,29.0,4,11.0,0.0695443645083932,11,False,5.0,Rank_Save,0.07791935710905118
30,4,Iman Shumpert,Athlete,1st Place,31.5,4,9.0,0.0755395683453237,11,False,10.0,Rank_Save,0.06973977812319056
30,4,Jimmie Allen,Singer/Rapper,Eliminated Week 8,32.5,4,7.0,0.0779376498800959,8,False,4.0,Rank_Save,0.08075156775659537
30,4,JoJo Siwa,Social Media Personality,2nd Place,35.0,4,2.0,0.0839328537170263,11,False,12.0,Rank_Save,0.06773475463969054
30,4,Kenya Moore,TV Personality,Eliminated Week 6,29.5,4,10.0,0.0707434052757793,6,False,9.0,Rank_Save,0.07092539445524546
30,4,Matt James,Athlete,Eliminated Week 4,28.5,4,12.0,0.0683453237410072,4,True,7.0,Rank_Save,0.07383544130286926
30,4,Melanie C,Singer/Rapper,Eliminated Week 5,33.0,4,6.0,0.079136690647482,5,False,2.0,Rank_Save,0.09022268803361139
30,4,Melora Hardin,Actor/Actress,Eliminated Week 9,36.5,4,1.0,0.0875299760191846,9,False,1.0,Rank_Save,0.1008046489022564
30,4,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.5,4,7.0,0.0779376498800959,7,False,6.0,Rank_Save,0.07567917015940388
30,4,Olivia Jade,Social Media Personality,Eliminated Week 8,35.0,4,2.0,0.0839328537170263,8,False,13.0,Rank_Save,0.06687281805319806
30,4,Suni Lee,Athlete,Eliminated Week 9,34.0,4,4.0,0.0815347721822542,9,False,8.0,Rank_Save,0.07227467765889174
30,5,Amanda Kloots,TV Personality,4th Place,39.0,4,2.0,0.1012987012987013,11,False,9.0,Rank_Save,0.08195749375338061
30,5,Cody Rigsby,Fitness Instructor,3rd Place,32.0,4,9.0,0.0831168831168831,11,False,1.0,Rank_Save,0.11648432054800353
30,5,Iman Shumpert,Athlete,1st Place,28.0,4,11.0,0.0727272727272727,11,False,8.0,Rank_Save,0.08351665138068377
30,5,Jimmie Allen,Singer/Rapper,Eliminated Week 8,34.0,4,8.0,0.0883116883116883,8,False,5.0,Rank_Save,0.09003933319767667
30,5,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.1038961038961039,11,False,11.0,Rank_Save,0.07936785462826852
30,5,Kenya Moore,TV Personality,Eliminated Week 6,36.0,4,3.0,0.0935064935064935,6,False,3.0,Rank_Save,0.09770753795731311
30,5,Melanie C,Singer/Rapper,Eliminated Week 5,36.0,4,3.0,0.0935064935064935,5,True,10.0,Rank_Save,0.08058746058155791
30,5,Melora Hardin,Actor/Actress,Eliminated Week 9,36.0,4,3.0,0.0935064935064935,9,False,6.0,Rank_Save,0.08745069609044173
30,5,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.0,4,9.0,0.0831168831168831,7,False,4.0,Rank_Save,0.0933120804024995
30,5,Olivia Jade,Social Media Personality,Eliminated Week 8,36.0,4,3.0,0.0935064935064935,8,False,7.0,Rank_Save,0.0853201841997012
